path,name,class,stem,group,split
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (76)_g1250_distortion.jpg,image (76)_g1250_distortion.jpg,Apple_rust,image (76)_g1250_distortion,image (76),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (235)_g1210_shear.jpg,image (235)_g1210_shear.jpg,Apple_rust,image (235)_g1210_shear,image (235),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (87)_g1523_distortion.jpg,image (87)_g1523_distortion.jpg,Apple_rust,image (87)_g1523_distortion,image (87),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (247)_g684_original.jpg,image (247)_g684_original.jpg,Apple_rust,image (247)_g684_original,image (247),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (91)_g1532_distortion.jpg,image (91)_g1532_distortion.jpg,Apple_rust,image (91)_g1532_distortion,image (91),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (205)_g154_original.jpg,image (205)_g154_original.jpg,Apple_rust,image (205)_g154_original,image (205),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (120)_g1378_crop.jpg,image (120)_g1378_crop.jpg,Apple_rust,image (120)_g1378_crop,image (120),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (89)_g711_rotate.jpg,image (89)_g711_rotate.jpg,Apple_rust,image (89)_g711_rotate,image (89),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (69)_g1260_original.jpg,image (69)_g1260_original.jpg,Apple_rust,image (69)_g1260_original,image (69),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (105)_g547_shear.jpg,image (105)_g547_shear.jpg,Apple_rust,image (105)_g547_shear,image (105),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (158)_g761_crop.jpg,image (158)_g761_crop.jpg,Apple_rust,image (158)_g761_crop,image (158),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (250)_g724_shear.jpg,image (250)_g724_shear.jpg,Apple_rust,image (250)_g724_shear,image (250),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (274)_g202_distortion.jpg,image (274)_g202_distortion.jpg,Apple_rust,image (274)_g202_distortion,image (274),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (28)_g215_original.jpg,image (28)_g215_original.jpg,Apple_rust,image (28)_g215_original,image (28),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (237)_g38_original.jpg,image (237)_g38_original.jpg,Apple_rust,image (237)_g38_original,image (237),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (62)_g1045_rotate.jpg,image (62)_g1045_rotate.jpg,Apple_rust,image (62)_g1045_rotate,image (62),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (41)_g7_original.jpg,image (41)_g7_original.jpg,Apple_rust,image (41)_g7_original,image (41),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (262)_g468_flip.jpg,image (262)_g468_flip.jpg,Apple_rust,image (262)_g468_flip,image (262),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (39)_g1616_distortion.jpg,image (39)_g1616_distortion.jpg,Apple_rust,image (39)_g1616_distortion,image (39),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (109)_g1333_flip.jpg,image (109)_g1333_flip.jpg,Apple_rust,image (109)_g1333_flip,image (109),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (90)_g1190_crop.jpg,image (90)_g1190_crop.jpg,Apple_rust,image (90)_g1190_crop,image (90),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (171)_g487_flip.jpg,image (171)_g487_flip.jpg,Apple_rust,image (171)_g487_flip,image (171),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (73)_g1569_distortion.jpg,image (73)_g1569_distortion.jpg,Apple_rust,image (73)_g1569_distortion,image (73),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (66)_g1075_distortion.jpg,image (66)_g1075_distortion.jpg,Apple_rust,image (66)_g1075_distortion,image (66),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (206)_g994_original.jpg,image (206)_g994_original.jpg,Apple_rust,image (206)_g994_original,image (206),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (260)_g366_crop.jpg,image (260)_g366_crop.jpg,Apple_rust,image (260)_g366_crop,image (260),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (274)_g202_rotate.jpg,image (274)_g202_rotate.jpg,Apple_rust,image (274)_g202_rotate,image (274),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (180)_g1091_original.jpg,image (180)_g1091_original.jpg,Apple_rust,image (180)_g1091_original,image (180),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (109)_g1058_crop.jpg,image (109)_g1058_crop.jpg,Apple_rust,image (109)_g1058_crop,image (109),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (74)_g810_crop.jpg,image (74)_g810_crop.jpg,Apple_rust,image (74)_g810_crop,image (74),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (118)_g1088_shear.jpg,image (118)_g1088_shear.jpg,Apple_rust,image (118)_g1088_shear,image (118),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (65)_g1537_shear.jpg,image (65)_g1537_shear.jpg,Apple_rust,image (65)_g1537_shear,image (65),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (141)_g837_crop.jpg,image (141)_g837_crop.jpg,Apple_rust,image (141)_g837_crop,image (141),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (11)_g1367_flip.jpg,image (11)_g1367_flip.jpg,Apple_rust,image (11)_g1367_flip,image (11),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (177)_g1486_crop.jpg,image (177)_g1486_crop.jpg,Apple_rust,image (177)_g1486_crop,image (177),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (204)_g934_shear.jpg,image (204)_g934_shear.jpg,Apple_rust,image (204)_g934_shear,image (204),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (153)_g316_original.jpg,image (153)_g316_original.jpg,Apple_rust,image (153)_g316_original,image (153),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (209)_g680_distortion.jpg,image (209)_g680_distortion.jpg,Apple_rust,image (209)_g680_distortion,image (209),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (269)_g1189_rotate.jpg,image (269)_g1189_rotate.jpg,Apple_rust,image (269)_g1189_rotate,image (269),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (4)_g127_distortion.jpg,image (4)_g127_distortion.jpg,Apple_rust,image (4)_g127_distortion,image (4),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (118)_g538_shear.jpg,image (118)_g538_shear.jpg,Apple_rust,image (118)_g538_shear,image (118),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (180)_g266_rotate.jpg,image (180)_g266_rotate.jpg,Apple_rust,image (180)_g266_rotate,image (180),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (225)_g332_flip.jpg,image (225)_g332_flip.jpg,Apple_rust,image (225)_g332_flip,image (225),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (140)_g370_rotate.jpg,image (140)_g370_rotate.jpg,Apple_rust,image (140)_g370_rotate,image (140),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (213)_g1180_rotate.jpg,image (213)_g1180_rotate.jpg,Apple_rust,image (213)_g1180_rotate,image (213),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (221)_g848_rotate.jpg,image (221)_g848_rotate.jpg,Apple_rust,image (221)_g848_rotate,image (221),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (165)_g950_flip.jpg,image (165)_g950_flip.jpg,Apple_rust,image (165)_g950_flip,image (165),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (263)_g1_shear.jpg,image (263)_g1_shear.jpg,Apple_rust,image (263)_g1_shear,image (263),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (75)_g494_shear.jpg,image (75)_g494_shear.jpg,Apple_rust,image (75)_g494_shear,image (75),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (75)_g1044_flip.jpg,image (75)_g1044_flip.jpg,Apple_rust,image (75)_g1044_flip,image (75),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (111)_g1361_crop.jpg,image (111)_g1361_crop.jpg,Apple_rust,image (111)_g1361_crop,image (111),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (131)_g448_original.jpg,image (131)_g448_original.jpg,Apple_rust,image (131)_g448_original,image (131),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (59)_g690_rotate.jpg,image (59)_g690_rotate.jpg,Apple_rust,image (59)_g690_rotate,image (59),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (252)_g1478_original.jpg,image (252)_g1478_original.jpg,Apple_rust,image (252)_g1478_original,image (252),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (68)_g842_distortion.jpg,image (68)_g842_distortion.jpg,Apple_rust,image (68)_g842_distortion,image (68),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (194)_g42_crop.jpg,image (194)_g42_crop.jpg,Apple_rust,image (194)_g42_crop,image (194),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (170)_g204_flip.jpg,image (170)_g204_flip.jpg,Apple_rust,image (170)_g204_flip,image (170),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (223)_g15_original.jpg,image (223)_g15_original.jpg,Apple_rust,image (223)_g15_original,image (223),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (169)_g1278_shear.jpg,image (169)_g1278_shear.jpg,Apple_rust,image (169)_g1278_shear,image (169),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (112)_g908_original.jpg,image (112)_g908_original.jpg,Apple_rust,image (112)_g908_original,image (112),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (138)_g166_crop.jpg,image (138)_g166_crop.jpg,Apple_rust,image (138)_g166_crop,image (138),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (180)_g1091_crop.jpg,image (180)_g1091_crop.jpg,Apple_rust,image (180)_g1091_crop,image (180),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (1)_g1574_distortion.jpg,image (1)_g1574_distortion.jpg,Apple_rust,image (1)_g1574_distortion,image (1),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (160)_g152_distortion.jpg,image (160)_g152_distortion.jpg,Apple_rust,image (160)_g152_distortion,image (160),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (239)_g324_distortion.jpg,image (239)_g324_distortion.jpg,Apple_rust,image (239)_g324_distortion,image (239),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (264)_g387_rotate.jpg,image (264)_g387_rotate.jpg,Apple_rust,image (264)_g387_rotate,image (264),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (85)_g1591_crop.jpg,image (85)_g1591_crop.jpg,Apple_rust,image (85)_g1591_crop,image (85),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (53)_g886_shear.jpg,image (53)_g886_shear.jpg,Apple_rust,image (53)_g886_shear,image (53),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (248)_g1218_flip.jpg,image (248)_g1218_flip.jpg,Apple_rust,image (248)_g1218_flip,image (248),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (45)_g1552_rotate.jpg,image (45)_g1552_rotate.jpg,Apple_rust,image (45)_g1552_rotate,image (45),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (153)_g591_crop.jpg,image (153)_g591_crop.jpg,Apple_rust,image (153)_g591_crop,image (153),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (23)_g1438_shear.jpg,image (23)_g1438_shear.jpg,Apple_rust,image (23)_g1438_shear,image (23),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (224)_g1480_flip.jpg,image (224)_g1480_flip.jpg,Apple_rust,image (224)_g1480_flip,image (224),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (270)_g231_original.jpg,image (270)_g231_original.jpg,Apple_rust,image (270)_g231_original,image (270),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (203)_g808_flip.jpg,image (203)_g808_flip.jpg,Apple_rust,image (203)_g808_flip,image (203),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (254)_g21_original.jpg,image (254)_g21_original.jpg,Apple_rust,image (254)_g21_original,image (254),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (246)_g790_crop.jpg,image (246)_g790_crop.jpg,Apple_rust,image (246)_g790_crop,image (246),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (195)_g1244_rotate.jpg,image (195)_g1244_rotate.jpg,Apple_rust,image (195)_g1244_rotate,image (195),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (35)_g1491_shear.jpg,image (35)_g1491_shear.jpg,Apple_rust,image (35)_g1491_shear,image (35),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (118)_g1088_original.jpg,image (118)_g1088_original.jpg,Apple_rust,image (118)_g1088_original,image (118),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (51)_g549_original.jpg,image (51)_g549_original.jpg,Apple_rust,image (51)_g549_original,image (51),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (64)_g911_shear.jpg,image (64)_g911_shear.jpg,Apple_rust,image (64)_g911_shear,image (64),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (167)_g604_flip.jpg,image (167)_g604_flip.jpg,Apple_rust,image (167)_g604_flip,image (167),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (114)_g1414_shear.jpg,image (114)_g1414_shear.jpg,Apple_rust,image (114)_g1414_shear,image (114),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (8)_g1620_shear.jpg,image (8)_g1620_shear.jpg,Apple_rust,image (8)_g1620_shear,image (8),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (114)_g1414_original.jpg,image (114)_g1414_original.jpg,Apple_rust,image (114)_g1414_original,image (114),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (101)_g870_shear.jpg,image (101)_g870_shear.jpg,Apple_rust,image (101)_g870_shear,image (101),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (92)_g1326_crop.jpg,image (92)_g1326_crop.jpg,Apple_rust,image (92)_g1326_crop,image (92),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (193)_g254_shear.jpg,image (193)_g254_shear.jpg,Apple_rust,image (193)_g254_shear,image (193),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (131)_g998_rotate.jpg,image (131)_g998_rotate.jpg,Apple_rust,image (131)_g998_rotate,image (131),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (148)_g576_distortion.jpg,image (148)_g576_distortion.jpg,Apple_rust,image (148)_g576_distortion,image (148),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (162)_g777_rotate.jpg,image (162)_g777_rotate.jpg,Apple_rust,image (162)_g777_rotate,image (162),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (82)_g798_flip.jpg,image (82)_g798_flip.jpg,Apple_rust,image (82)_g798_flip,image (82),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (237)_g1413_flip.jpg,image (237)_g1413_flip.jpg,Apple_rust,image (237)_g1413_flip,image (237),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (89)_g436_rotate.jpg,image (89)_g436_rotate.jpg,Apple_rust,image (89)_g436_rotate,image (89),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (233)_g1592_shear.jpg,image (233)_g1592_shear.jpg,Apple_rust,image (233)_g1592_shear,image (233),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (25)_g570_rotate.jpg,image (25)_g570_rotate.jpg,Apple_rust,image (25)_g570_rotate,image (25),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (250)_g1549_distortion.jpg,image (250)_g1549_distortion.jpg,Apple_rust,image (250)_g1549_distortion,image (250),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (199)_g243_flip.jpg,image (199)_g243_flip.jpg,Apple_rust,image (199)_g243_flip,image (199),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (247)_g684_flip.jpg,image (247)_g684_flip.jpg,Apple_rust,image (247)_g684_flip,image (247),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (259)_g1632_flip.jpg,image (259)_g1632_flip.jpg,Apple_rust,image (259)_g1632_flip,image (259),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (250)_g1549_crop.jpg,image (250)_g1549_crop.jpg,Apple_rust,image (250)_g1549_crop,image (250),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (41)_g7_rotate.jpg,image (41)_g7_rotate.jpg,Apple_rust,image (41)_g7_rotate,image (41),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (12)_g184_rotate.jpg,image (12)_g184_rotate.jpg,Apple_rust,image (12)_g184_rotate,image (12),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (169)_g1553_crop.jpg,image (169)_g1553_crop.jpg,Apple_rust,image (169)_g1553_crop,image (169),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (37)_g421_flip.jpg,image (37)_g421_flip.jpg,Apple_rust,image (37)_g421_flip,image (37),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (123)_g1156_shear.jpg,image (123)_g1156_shear.jpg,Apple_rust,image (123)_g1156_shear,image (123),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (163)_g1187_shear.jpg,image (163)_g1187_shear.jpg,Apple_rust,image (163)_g1187_shear,image (163),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (227)_g1095_flip.jpg,image (227)_g1095_flip.jpg,Apple_rust,image (227)_g1095_flip,image (227),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (38)_g1355_crop.jpg,image (38)_g1355_crop.jpg,Apple_rust,image (38)_g1355_crop,image (38),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (22)_g398_crop.jpg,image (22)_g398_crop.jpg,Apple_rust,image (22)_g398_crop,image (22),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (47)_g1309_rotate.jpg,image (47)_g1309_rotate.jpg,Apple_rust,image (47)_g1309_rotate,image (47),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (64)_g1461_distortion.jpg,image (64)_g1461_distortion.jpg,Apple_rust,image (64)_g1461_distortion,image (64),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (201)_g614_shear.jpg,image (201)_g614_shear.jpg,Apple_rust,image (201)_g614_shear,image (201),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (40)_g447_original.jpg,image (40)_g447_original.jpg,Apple_rust,image (40)_g447_original,image (40),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (38)_g1080_shear.jpg,image (38)_g1080_shear.jpg,Apple_rust,image (38)_g1080_shear,image (38),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (95)_g1613_crop.jpg,image (95)_g1613_crop.jpg,Apple_rust,image (95)_g1613_crop,image (95),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (131)_g998_original.jpg,image (131)_g998_original.jpg,Apple_rust,image (131)_g998_original,image (131),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (124)_g214_original.jpg,image (124)_g214_original.jpg,Apple_rust,image (124)_g214_original,image (124),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (56)_g1236_crop.jpg,image (56)_g1236_crop.jpg,Apple_rust,image (56)_g1236_crop,image (56),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (111)_g536_flip.jpg,image (111)_g536_flip.jpg,Apple_rust,image (111)_g536_flip,image (111),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (99)_g1494_crop.jpg,image (99)_g1494_crop.jpg,Apple_rust,image (99)_g1494_crop,image (99),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (115)_g440_distortion.jpg,image (115)_g440_distortion.jpg,Apple_rust,image (115)_g440_distortion,image (115),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (203)_g1633_original.jpg,image (203)_g1633_original.jpg,Apple_rust,image (203)_g1633_original,image (203),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (29)_g738_crop.jpg,image (29)_g738_crop.jpg,Apple_rust,image (29)_g738_crop,image (29),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (114)_g1414_rotate.jpg,image (114)_g1414_rotate.jpg,Apple_rust,image (114)_g1414_rotate,image (114),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (30)_g1078_original.jpg,image (30)_g1078_original.jpg,Apple_rust,image (30)_g1078_original,image (30),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (27)_g883_distortion.jpg,image (27)_g883_distortion.jpg,Apple_rust,image (27)_g883_distortion,image (27),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (201)_g1439_crop.jpg,image (201)_g1439_crop.jpg,Apple_rust,image (201)_g1439_crop,image (201),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (258)_g422_rotate.jpg,image (258)_g422_rotate.jpg,Apple_rust,image (258)_g422_rotate,image (258),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (88)_g416_distortion.jpg,image (88)_g416_distortion.jpg,Apple_rust,image (88)_g416_distortion,image (88),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (196)_g615_crop.jpg,image (196)_g615_crop.jpg,Apple_rust,image (196)_g615_crop,image (196),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (188)_g1492_original.jpg,image (188)_g1492_original.jpg,Apple_rust,image (188)_g1492_original,image (188),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (182)_g1050_rotate.jpg,image (182)_g1050_rotate.jpg,Apple_rust,image (182)_g1050_rotate,image (182),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (122)_g30_rotate.jpg,image (122)_g30_rotate.jpg,Apple_rust,image (122)_g30_rotate,image (122),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (211)_g1508_distortion.jpg,image (211)_g1508_distortion.jpg,Apple_rust,image (211)_g1508_distortion,image (211),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (273)_g357_flip.jpg,image (273)_g357_flip.jpg,Apple_rust,image (273)_g357_flip,image (273),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (121)_g1102_shear.jpg,image (121)_g1102_shear.jpg,Apple_rust,image (121)_g1102_shear,image (121),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (230)_g954_flip.jpg,image (230)_g954_flip.jpg,Apple_rust,image (230)_g954_flip,image (230),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (92)_g501_distortion.jpg,image (92)_g501_distortion.jpg,Apple_rust,image (92)_g501_distortion,image (92),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (262)_g193_shear.jpg,image (262)_g193_shear.jpg,Apple_rust,image (262)_g193_shear,image (262),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (252)_g1478_flip.jpg,image (252)_g1478_flip.jpg,Apple_rust,image (252)_g1478_flip,image (252),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (223)_g840_distortion.jpg,image (223)_g840_distortion.jpg,Apple_rust,image (223)_g840_distortion,image (223),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (67)_g806_rotate.jpg,image (67)_g806_rotate.jpg,Apple_rust,image (67)_g806_rotate,image (67),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (227)_g1095_shear.jpg,image (227)_g1095_shear.jpg,Apple_rust,image (227)_g1095_shear,image (227),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (233)_g1317_shear.jpg,image (233)_g1317_shear.jpg,Apple_rust,image (233)_g1317_shear,image (233),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (8)_g1345_distortion.jpg,image (8)_g1345_distortion.jpg,Apple_rust,image (8)_g1345_distortion,image (8),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (160)_g427_crop.jpg,image (160)_g427_crop.jpg,Apple_rust,image (160)_g427_crop,image (160),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (28)_g765_crop.jpg,image (28)_g765_crop.jpg,Apple_rust,image (28)_g765_crop,image (28),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (104)_g1593_flip.jpg,image (104)_g1593_flip.jpg,Apple_rust,image (104)_g1593_flip,image (104),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (235)_g935_distortion.jpg,image (235)_g935_distortion.jpg,Apple_rust,image (235)_g935_distortion,image (235),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (221)_g573_crop.jpg,image (221)_g573_crop.jpg,Apple_rust,image (221)_g573_crop,image (221),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (45)_g452_shear.jpg,image (45)_g452_shear.jpg,Apple_rust,image (45)_g452_shear,image (45),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (160)_g1527_flip.jpg,image (160)_g1527_flip.jpg,Apple_rust,image (160)_g1527_flip,image (160),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (259)_g1632_shear.jpg,image (259)_g1632_shear.jpg,Apple_rust,image (259)_g1632_shear,image (259),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (99)_g119_original.jpg,image (99)_g119_original.jpg,Apple_rust,image (99)_g119_original,image (99),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (202)_g1380_distortion.jpg,image (202)_g1380_distortion.jpg,Apple_rust,image (202)_g1380_distortion,image (202),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (241)_g750_shear.jpg,image (241)_g750_shear.jpg,Apple_rust,image (241)_g750_shear,image (241),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (55)_g725_original.jpg,image (55)_g725_original.jpg,Apple_rust,image (55)_g725_original,image (55),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (163)_g1187_original.jpg,image (163)_g1187_original.jpg,Apple_rust,image (163)_g1187_original,image (163),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (90)_g90_original.jpg,image (90)_g90_original.jpg,Apple_rust,image (90)_g90_original,image (90),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (229)_g772_rotate.jpg,image (229)_g772_rotate.jpg,Apple_rust,image (229)_g772_rotate,image (229),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (58)_g1531_original.jpg,image (58)_g1531_original.jpg,Apple_rust,image (58)_g1531_original,image (58),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (274)_g752_original.jpg,image (274)_g752_original.jpg,Apple_rust,image (274)_g752_original,image (274),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (108)_g1021_shear.jpg,image (108)_g1021_shear.jpg,Apple_rust,image (108)_g1021_shear,image (108),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (222)_g852_shear.jpg,image (222)_g852_shear.jpg,Apple_rust,image (222)_g852_shear,image (222),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (248)_g1218_crop.jpg,image (248)_g1218_crop.jpg,Apple_rust,image (248)_g1218_crop,image (248),train
